"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","shuffle_type","time_min","location"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_10.0_ 2x 2_local",2020,FALSE,14.7499074807981,0.00985721480432211,1.68224878670912,0.0668736851397536,11.4127751015217,1.68224878670912,2.28713525430071,0.894429712253714,4.22017259844309,-0.84637280901647,-16.705126293161,0.749968226728451,1,1,1,-1,-2,10,2,"local",10.1286144574483,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_10.0_ 2x 2_local",2020,FALSE,33.4148875556656,-6.6888140265257,6.71037970650244,-16.678794631506,16.7325694181863,6.71037970650244,7.52830876293082,0.872117249951254,7.02698875215384,0.561878502210162,8.69093457787601,6.68881402652588,-8,-8,-7,-6,-5,10,2,"local",14.3599077264468,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_10.0_ 2x 2_local",2020,FALSE,5.04329716382697,-0.410363890679795,1.65414235708877,-7.52455802768822,30.3308610593214,1.65414235708877,2.44810346361498,0.947438376876553,3.93459413327324,-1.85235760461798,-32.0092112137258,1.34762109284397,1,1,1,-1,-5,10,2,"local",22.900245098273,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_15.0_ 2x 2_local",2020,FALSE,14.6959382213705,-0.0425877761107252,2.09362643400643,-0.288955463511096,14.2051276658482,2.09362643400643,2.77679197703697,0.839214474303368,3.90309188260753,-1.16233832368322,-22.9464877877444,1.01166170084936,2,1,1,-1,-3,15,2,"local",8.07160015106201,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_15.0_ 2x 2_local",2020,FALSE,30.3968160952318,-9.70688548695957,9.72849081403282,-24.2044626904716,24.258336338591,9.72849081403282,10.5650348110028,0.811953122239716,7.0254668076731,0.56035655772942,8.66739368805506,9.706938787126,-11,-11,-10,-9,-8,15,2,"local",13.0260642290115,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_15.0_ 2x 2_local",2020,FALSE,4.95827588978143,-0.495385164725334,2.13875249744201,-9.08353415759054,39.2168210687498,2.13875249744201,3.10436063456358,0.907394487043753,3.3865523709285,-2.40039936696272,-41.4795124563702,1.78016752185108,1,1,1,-1,-7,15,2,"local",21.0438237667084,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_20.0_ 2x 2_local",2020,FALSE,14.6204823787384,-0.116646673295275,2.41550990651708,-0.791515585453724,16.3906409314082,2.41550990651708,3.16327931010347,0.784103016980631,3.6346586067581,-1.42982719646337,-28.2324257983677,1.22974517455357,2,1,1,-1,-3,20,2,"local",8.75239661534627,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_20.0_ 2x 2_local",2020,FALSE,27.7556571340016,-12.3480444481897,12.3707660644436,-30.7902860858934,30.8469432406137,12.3707660644436,13.1753896196373,0.761825100662612,6.81669936021994,0.351589110276261,5.43825389952667,12.348184862034,-12,-14,-13,-11,-10,20,2,"local",14.9982835849126,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_20.0_ 2x 2_local",2020,FALSE,4.93531432214742,-0.518346732359347,2.51669059611084,-9.50456449674294,46.14680983944,2.51669059611084,3.59326966443524,0.860227682903424,2.9942780832047,-2.79267365468652,-48.2581120627106,2.11756199425556,1,2,2,-1,-8,20,2,"local",21.8853420495987,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_25.0_ 2x 2_local",2020,FALSE,14.5358159190749,-0.199956093832085,2.67598410898005,-1.35694345472328,18.1597822403616,2.67598410898005,3.48289181548837,0.729176613740764,3.40098489688388,-1.66231357575726,-32.8306455710512,1.40932401808268,2,1,1,-1,-4,25,2,"local",9.36414175828298,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_25.0_ 2x 2_local",2020,FALSE,25.4789000182588,-14.6248015639326,14.6496426508428,-36.4674605758261,36.52940270568,14.6496426508428,15.398943005873,0.72121949217633,6.44779527473045,-0.0173149752132362,-0.267821808814274,14.6250304922259,-13,-17,-16,-14,-12,25,2,"local",15.4331791321437,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_25.0_ 2x 2_local",2020,FALSE,4.95505425593123,-0.498606798575542,2.81951637127124,-9.14260702291915,51.6995160332024,2.81951637127124,3.96398394859653,0.808964633184007,2.7087194560885,-3.07823228180272,-53.192637872671,2.38573896512785,1,2,2,-1,-8,25,2,"local",20.7081183632215,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_30.0_ 2x 2_local",2020,FALSE,14.444125210119,-0.290851118223761,2.88839835194117,-1.97388249388843,19.6023277376111,2.88839835194117,3.74353429306351,0.677164798004095,3.20227702370021,-1.8605204285197,-36.7488615943723,1.55371181414411,2,2,0,-2,-4,30,2,"local",8.04230578343074,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_30.0_ 2x 2_local",2020,FALSE,23.5452171545149,-16.5584844276764,16.5855335883473,-41.2891672698598,41.3566153098255,16.5855335883473,17.2821094379147,0.68624666641381,5.97750586491556,-0.487604385028118,-7.54208924793457,16.5588726358754,-14,-18,-18,-16,-14,30,2,"local",13.8494795481364,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_30.0_ 2x 2_local",2020,FALSE,5.00101809667785,-0.452642957828916,3.06968441928432,-8.29979995648727,56.2866740086021,3.06968441928432,4.25337672290135,0.755882090779438,2.49499574431214,-3.29195599357908,-56.8858380488011,2.60219423425778,1,2,2,-1,-9,30,2,"local",21.838449716568,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_50.0_ 2x 2_local",2020,FALSE,14.0307203971479,-0.702679983792851,3.48982454233784,-4.76929945311094,23.6864841252282,3.48982454233784,4.50512202055143,0.477547335728872,2.58165358461687,-2.47970378491893,-48.9928610819741,2.04113657895334,3,1,0,-2,-6,50,2,"local",10.3092076778412,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_50.0_ 2x 2_local",2020,FALSE,18.1843016628501,-21.9252646199245,21.9690372808624,-54.663429829558,54.7725625502393,21.9690372808624,22.6880176457496,0.479250761511044,4.5376093378558,-1.89945261070325,-29.5080679024449,21.926347748659,-16,-23,-24,-23,-20,50,2,"local",12.1541522463163,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_50.0_ 2x 2_local",2020,FALSE,5.30087742038265,-0.152783634124114,3.78575589091651,-2.80148752548267,69.4167799039886,3.78575589091651,4.99999129052476,0.540607579273463,1.99927370127505,-3.78767803661617,-65.4520412156818,3.15729153602285,2,3,2,-1,-10,50,2,"local",23.5394970774651,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_65.0_ 2x 2_local",2020,FALSE,13.6938695386922,-1.04029487874159,3.8045323249732,-7.06042670129762,25.8211610593377,3.8045323249732,4.91211763823621,0.335133839848925,2.24370100902077,-2.81844865671212,-55.6769128299582,2.34649278139845,3,1,0,-3,-7,65,2,"local",10.3631742040316,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_65.0_ 2x 2_local",2020,FALSE,16.4819592102125,-23.6217423719789,23.6722488011341,-58.9016510697069,59.0275906392794,23.6722488011341,24.2900381374904,0.484505201467765,2.9496464567784,-3.51546379316529,-54.3759295241084,23.6264322901479,-15,-23,-26,-26,-26,65,2,"local",16.3699531237284,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_65.0_ 2x 2_local",2020,FALSE,5.54755940774448,0.0938983532377131,4.18148209984937,1.72174897374889,76.6729369144402,4.18148209984937,5.37540102542406,0.376449059973149,1.80015557168223,-3.98679616620899,-68.892853211556,3.37958993869314,2,4,3,-1,-10,65,2,"local",24.9500064373016,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_80.0_ 2x 2_local",2020,FALSE,13.3798514040222,-1.35706683960063,4.06344135188267,-9.20862026352001,27.5732095727753,4.06344135188267,5.2420185649099,0.19468422817698,1.96799114576599,-3.09605726225442,-61.1379870964682,2.6188975446392,3,1,-1,-3,-7,80,2,"local",9.08150582313538,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_80.0_ 2x 2_local",2020,FALSE,15.2636068511637,-24.8400947310277,24.9052214525723,-61.9396558198465,62.1020516062084,24.9052214525723,25.5715017126143,0.343366676071821,2.26131060725552,-4.20379964268816,-65.0228608665224,24.8509522018887,-15,-24,-27,-27,-28,80,2,"local",15.6382571935654,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_80.0_ 2x 2_local",2020,FALSE,5.74718546063828,0.293524406131516,4.51283696582365,5.38215344147496,82.748761258171,4.51283696582365,5.68783784979227,0.208093658029392,1.68035572400236,-4.10659601388886,-70.963025093161,3.54725115777654,3,4,3,-1,-10,80,2,"local",24.776198665301,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_100.0_ 2x 2_local",2020,FALSE,13.1442111120454,-1.59923717894707,4.34986157631231,-10.8471040653639,29.5036920159978,4.34986157631231,5.58975926364149,0.0017141749655647,1.73839160741055,-3.3307360293075,-65.7062963887796,2.83146602317443,3,1,-1,-4,-8,100,2,"local",9.43155635595322,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_100.0_ 2x 2_local",2020,FALSE,14.2582750702612,-25.8454265119301,25.9437229058041,-64.4464862151457,64.6915917540262,25.9437229058041,26.697491293739,0.0206206489207732,1.86250315526186,-4.60260709468182,-71.1914710924213,25.8568564187775,-16,-25,-28,-29,-30,100,2,"local",15.2582168221474,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_100.0_ 2x 2_local",2020,FALSE,5.86861169200931,0.414950637502542,4.84686931614754,7.60866202272761,88.8736807752695,4.84686931614754,6.02235970346694,0.00171569015964153,1.62483444275876,-4.16211729513246,-71.9224469746338,3.64245005523502,3,4,3,-1,-10,100,2,"local",24.2130648493767,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_2.5_ 4x 4_local",2020,FALSE,14.7142950531046,-0.0282703929080537,0.475945004379494,-0.191760335143703,3.22837301365496,0.475945004379494,0.9920412421058,0.980693237595693,4.93955253110247,-0.128916820815166,-2.54350597515976,0.112370093317858,0,0,0,0,0,2.5,4,"local",8.21560611327489,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_2.5_ 4x 4_local",2020,FALSE,39.1760719488414,-0.927629633349909,1.0031172440977,-2.31307733888045,2.50130836935797,1.0031172440977,1.79838947617389,0.972508077135813,6.61463838988624,0.149528139942558,2.31284748692198,0.927709796374497,-2,-1,-1,-1,-1,2.5,4,"local",11.4644906759262,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_2.5_ 4x 4_local",2020,FALSE,5.33452514572582,-0.119135908780945,0.372727128734587,-2.18451252452687,6.8344388294277,0.372727128734587,0.898705255079133,0.989156199478729,5.45750891740999,-0.329442820481235,-5.69285584885982,0.23224250869798,0,0,0,0,-1,2.5,4,"local",19.3214406251907,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_5.0_ 4x 4_local",2020,FALSE,14.6793237778894,-0.0624961113234015,0.802056767716542,-0.423937558544806,5.44069032008347,0.802056767716542,1.38120650415308,0.962302276256038,4.81316836015495,-0.25455075999926,-5.0229847780418,0.223043416363673,0,0,0,0,-1,5,4,"local",6.42055517435074,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_5.0_ 4x 4_local",2020,FALSE,38.248146797453,-1.8555547847383,1.92769228675578,-4.62689156245438,4.80676897818281,1.92769228675578,2.87728627019686,0.945737154276224,6.76440665176732,0.299296401823635,4.62940909362283,1.85563532011918,-3,-2,-2,-1,-2,5,4,"local",9.98481348355611,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_5.0_ 4x 4_local",2020,FALSE,5.22797665812451,-0.225684396382261,0.66708429206089,-4.13821823774254,12.2318619619682,0.66708429206089,1.32174923893489,0.97838058499876,5.1483012794193,-0.638650458471925,-11.0360425902679,0.450714328909174,0,0,0,0,-2,5,4,"local",19.363735127449,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_10.0_ 4x 4_local",2020,FALSE,14.6073100218757,-0.132843085083893,1.28575536307621,-0.901232735643506,8.72280873710284,1.28575536307621,1.94109141459812,0.92430164010433,4.57859475045066,-0.487976672834174,-9.63129959229512,0.425342859103622,1,1,0,-1,-1,10,4,"local",6.87702451944351,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_10.0_ 4x 4_local",2020,FALSE,36.3911684142079,-3.71253316798343,3.76739884504781,-9.25733291819635,9.39414242679479,3.76739884504781,4.89299511288016,0.891733797922958,7.02923290398753,0.564122654043843,8.72564631127145,3.7128096515143,-5,-4,-4,-3,-3,10,4,"local",12.3729821165403,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_10.0_ 4x 4_local",2020,FALSE,5.04485650127719,-0.408804553229581,1.16781910117539,-7.49596553844789,21.4134888381142,1.16781910117539,2.01835918267635,0.953625172984549,4.58445280816973,-1.20249892972149,-20.7794877888456,0.846117485122032,0,1,1,-1,-4,10,4,"local",17.4083265264829,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_15.0_ 4x 4_local",2020,FALSE,14.5180471780807,-0.220679523209554,1.66324884422092,-1.49727671651742,11.2848882941518,1.66324884422092,2.38183567723459,0.883913150856256,4.36298336276982,-0.702397820495547,-13.866633034767,0.608829989484867,1,1,0,-1,-2,15,4,"local",8.0210394859314,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_15.0_ 4x 4_local",2020,FALSE,34.5602060443293,-5.54349553786203,5.58897841746646,-13.8229024233606,13.9363155942401,5.58897841746646,6.80840052087052,0.840226309086173,7.25825546559777,0.793145215654085,12.2680849202996,5.54375668385259,-7,-7,-6,-4,-4,15,4,"local",10.340731048584,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_15.0_ 4x 4_local",2020,FALSE,4.9036598028342,-0.550001251672571,1.58796531241267,-10.0849914612509,29.1174184926732,1.58796531241267,2.58806640808877,0.924411629874218,4.11494096696051,-1.67201077093071,-28.8927719922544,1.18133088777288,0,1,1,-1,-5,15,4,"local",16.4856340448062,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_20.0_ 4x 4_local",2020,FALSE,14.4264107017641,-0.310742572175352,1.98426102944846,-2.10856578878674,13.4643441142553,1.98426102944846,2.75900976026565,0.841018279272681,4.16429052310985,-0.899995732567,-17.7714230027606,0.784178394193536,1,1,0,-1,-3,20,4,"local",7.56003200610479,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_20.0_ 4x 4_local",2020,FALSE,32.8004331746725,-7.30326840751879,7.34557423548682,-18.2109583888434,18.3164494689656,7.34557423548682,8.60811392277389,0.791856720799466,7.39384679037483,0.928736540431151,14.3653627629821,7.30366931130003,-9,-9,-8,-6,-5,20,4,"local",10.7633538166682,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_20.0_ 4x 4_local",2020,FALSE,4.79058920260851,-0.663071851898256,1.95327965587405,-12.158288629806,35.815934220186,1.95327965587405,3.0797427513764,0.889591514053117,3.71328163770836,-2.07367010018287,-35.8335475066277,1.47086050671263,0,1,1,-1,-6,20,4,"local",16.8160450816154,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_25.0_ 4x 4_local",2020,FALSE,14.3277331100668,-0.408460909044448,2.26310323889173,-2.77182092278861,15.3574473568734,2.26310323889173,3.08986932070127,0.796390078753303,3.9838488154413,-1.07972466329132,-21.323373065015,0.943558026424139,1,1,0,-1,-3,25,4,"local",7.1948791106542,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_25.0_ 4x 4_local",2020,FALSE,31.1265520692402,-8.97714951295111,9.01938876003927,-22.3848401987351,22.4901652570756,9.01938876003927,10.2951267462965,0.747019892711641,7.46157630696142,0.996466057017734,15.4129785648499,8.97761118175869,-11,-11,-9,-7,-6,25,4,"local",11.0098616917928,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_25.0_ 4x 4_local",2020,FALSE,4.71179846625602,-0.741862588250752,2.2676071693966,-13.603019711643,41.5795398124845,2.2676071693966,3.4867864540313,0.850653600830504,3.38926402105166,-2.39768771683956,-41.4326544515695,1.7126075942123,1,1,1,-1,-7,25,4,"local",18.48784806331,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_30.0_ 4x 4_local",2020,FALSE,14.2286734691197,-0.50635305898933,2.50917797228344,-3.4363905488965,17.0286627411009,2.50917797228344,3.38504091803338,0.750330854393776,3.81364116212122,-1.24930323090251,-24.6754286423515,1.09146368903937,1,1,0,-1,-3,30,4,"local",9.5603170355161,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_30.0_ 4x 4_local",2020,FALSE,29.5510070313753,-10.552694550816,10.5960746448794,-26.3135175419869,26.4216873426586,10.5960746448794,11.8605099535031,0.705730925599328,7.44919371796032,0.984083468016633,15.2214491319031,10.553212250404,-12,-13,-11,-9,-7,30,4,"local",12.8128034432729,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_30.0_ 4x 4_local",2020,FALSE,4.65265627278321,-0.801004781723558,2.54682726914341,-14.6874690912745,46.6994051095049,2.54682726914341,3.8433605400065,0.805933296232829,3.11698489370858,-2.66996684418264,-46.1377071230869,1.92015490816722,1,1,1,-1,-7,30,4,"local",19.015733285745,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_50.0_ 4x 4_local",2020,FALSE,13.8477569582469,-0.885518123155233,3.28680157163232,-6.01032776665538,22.308696155285,3.28680157163232,4.32867957371101,0.554434812070176,3.26548725557174,-1.79583202541484,-35.4815004886392,1.58770820000237,2,1,0,-2,-5,50,4,"local",8.75087063312531,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_50.0_ 4x 4_local",2020,FALSE,24.3056149003576,-15.7980866818337,15.8577037868075,-39.3930885642962,39.5417459266387,15.8577037868075,16.9909098456726,0.55499620599103,6.78003422562272,0.314923975679042,4.87113078515227,15.798768555153,-14,-18,-17,-15,-12,50,4,"local",13.4101421872775,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_50.0_ 4x 4_local",2020,FALSE,4.57113086380912,-0.882530190697645,3.40812488039631,-16.1823439681559,62.492421995678,3.40812488039631,4.866266608071,0.58566917033015,2.44064897999047,-3.34630275790075,-57.8249639787068,2.48474154298671,1,2,2,-2,-9,50,4,"local",19.7735622207324,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_65.0_ 4x 4_local",2020,FALSE,13.5962392081897,-1.13809503881629,3.73163492398252,-7.72410222095747,25.3261183126804,3.73163492398252,4.87306707599883,0.397791766837839,2.95165488602104,-2.11065967242697,-41.693570165542,1.8926028277771,2,1,0,-3,-6,65,4,"local",9.77283177375793,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_65.0_ 4x 4_local",2020,FALSE,21.4461774485063,-18.657524133685,18.7390459935133,-46.5231971055015,46.7264747497389,18.7390459935133,19.7958793844419,0.437030260346638,5.98126006776598,-0.483850182177702,-7.48402058854165,18.6582180287993,-15,-21,-21,-18,-16,65,4,"local",15.537204070886,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_65.0_ 4x 4_local",2020,FALSE,4.58765754723246,-0.866003507274307,3.88169456656668,-15.8793056374243,71.1759408546109,3.88169456656668,5.37827404634794,0.398699496929738,2.204863693455,-3.58208804443623,-61.8993937858819,2.7371870332745,1,2,2,-2,-10,65,4,"local",21.6898170034091,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_80.0_ 4x 4_local",2020,FALSE,13.3984029909276,-1.33845162506723,4.11048434944413,-9.08234260256952,27.8925486920578,4.11048434944413,5.32880943680994,0.233336422091761,2.7154765597996,-2.34899151253031,-46.3818011878522,2.12257494696599,2,1,-1,-3,-6,80,4,"local",7.77022640307744,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_80.0_ 4x 4_local",2020,FALSE,19.3306306756377,-20.7730709065536,20.8935942500007,-51.7983878968874,52.0989171216027,20.8935942500007,21.9383120002245,0.288341383816834,5.2474259838325,-1.21768426611119,-18.834702256188,20.7737906715757,-16,-22,-23,-21,-19,80,4,"local",12.5081165631612,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_80.0_ 4x 4_local",2020,FALSE,4.61975462787649,-0.833906426630277,4.2643214850161,-15.2907637327618,78.1919052613688,4.2643214850161,5.77349474053076,0.216208177475855,2.09646646379037,-3.69048527410085,-63.7725255238724,2.87974245050201,1,2,2,-2,-10,80,4,"local",20.4607270677884,"Australia"
