"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_100_N","2020",FALSE,3.50901262173281,-0.297227315190756,0.301473998716482,-7.80894846663274,7.92052008576612,0.301473998716482,0.561163921949628,0.992704306634464,3.01320494928097,-0.28552763248385,-8.65567685183784,100,13.285873289903
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_100_N","2020",FALSE,2.61188399397691,-0.0677842423732011,0.103219500191759,-2.52957591741012,3.85195073000347,0.103219500191759,0.321282723681561,0.986261491181938,1.74314214627941,-0.101396387314308,-5.49711407312037,100,8.98837036291758
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_100_N","2020",FALSE,40.3340247135637,0.230323131372366,0.232381659689342,0.574318884007067,0.579451897259616,0.232381659689342,0.482070071392333,0.997879489765799,6.49900411886436,0.033893868920674,0.52425817364784,100,6.63717213074366
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_100_N","2020",FALSE,2.40447960039299,-0.0515946801994147,0.0635234682668666,-2.10069705982061,2.58638221037618,0.0635234682668666,0.252177291987212,0.998256107326441,3.72151398240523,-0.106065984870386,-2.77109781577945,100,8.81456628640493
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_100_N","2020",FALSE,5.5984602713902,0.144799216883428,0.166055367057056,2.6550828046743,3.04484208676357,0.166055367057056,0.414725245899804,0.998357141258994,5.98014100112765,0.193189263236429,3.33835967512022,100,11.0799232800802
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_200_N","2020",FALSE,20.7025278885194,-0.9510149173245,0.953003725671184,-4.3919599016741,4.40114458043322,0.953003725671184,1.08770917090429,0.99842674039458,8.06683639576422,-0.259497713465866,-3.11659020718616,200,26.2087980151176
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_200_N","2020",FALSE,14.3628253104645,-0.380737214147327,0.478724230640627,-2.58239630694246,3.24700512404298,0.478724230640627,0.727043138523558,0.993273490811025,4.83748218192015,-0.231794669501947,-4.5725391667437,200,4.75080067316691
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_200_N","2020",FALSE,31.6155908009199,0.469829184515159,0.486430380080206,1.50848513612105,1.56178675632064,0.486430380080206,0.700967442882844,0.995110103252737,5.25212297411577,0.0644363358684341,1.24210154471096,200,4.59762543837229
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_200_N","2020",FALSE,15.9245191306332,-0.0673633768225415,0.408802478264141,-0.421234815795671,2.55631241708753,0.408802478264141,0.647305265805531,0.998436797718699,10.0912618764014,0.326165084220159,3.3401111239503,200,21.8397122462591
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_200_N","2020",FALSE,8.70608442768218,-0.726345210148958,0.736848574977974,-7.70051024007396,7.81186399761369,0.736848574977974,1.15119091322103,0.998214406819398,7.80281511978468,-0.74792654733504,-8.74692016730024,200,21.7273304541906
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_200_N","2020",FALSE,22.7056767075941,0.425684282909199,0.430803408311306,1.91061233233439,1.93358866600871,0.430803408311306,0.666944455490912,0.999534729273833,15.9066937672814,0.175371960564027,1.11479481965172,200,8.84253038565318
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_200_N","2020",FALSE,3.23872409307442,-0.567515843849139,0.576446459473758,-14.9101436917779,15.1447746076585,0.576446459473758,0.917274975789628,0.987703460158354,2.7548291912566,-0.543903390508218,-16.4882535042362,200,13.2241749127706
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_200_N","2020",FALSE,2.56924504318629,-0.110423193163825,0.192067315331817,-4.12077852272597,7.16757816234093,0.192067315331817,0.439414181756797,0.976357255873434,1.65289853268276,-0.191640000910954,-10.389590535557,200,8.8067687312762
